
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __mag,_comp |   mavar,__deg |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __L/D,ratio |   ___cl,total |   ___cd,total |   wing1,_lift |   wing1,_lift |   wing2,_lift |   wing2,_lift |   hstab,_lift |   hstab,_lift |   vstb1,_lift |   vstb2,_lift | 
     47.21830 |      41.35724 |      41.35724 |       0.00000 |      20.56073 |      15.56073 |     299.93591 |      -0.00001 |       0.00006 |       0.00006 |       0.00006 |      -0.00001 |       0.00006 |       0.00006 |       2.28641 |      -0.20256 |     118.15327 |     131.07034 |     131.00925 |      12.91708 |      92.28642 |       0.20240 |     180.00000 |      -0.16358 |      -0.00000 |     -99.57162 |      64.34074 |      -0.64618 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |      -0.00000 |      -0.00000 | 
     48.23280 |      42.37794 |      42.37794 |       0.00000 |      20.56102 |      15.56102 |     299.93591 |      -0.00001 |       0.00005 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28696 |      -0.20250 |     118.15327 |     131.07034 |     131.00925 |      12.91708 |      92.28697 |       0.20234 |     180.00000 |      -0.13110 |      -0.00000 |      -0.20838 |     -31.82228 |     152.71513 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
     49.25871 |      43.38905 |      43.38905 |       0.00000 |      20.56131 |      15.56131 |     299.93591 |      -0.00001 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00003 |       0.00003 |       2.28692 |      -0.20240 |     118.15327 |     131.07036 |     131.00925 |      12.91708 |      92.28693 |       0.20224 |     180.00000 |      -0.08875 |      -0.00000 |      -0.18486 |    -145.13080 |     785.10156 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
     50.25668 |      44.39208 |      44.39208 |       0.00000 |      20.56160 |      15.56160 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00002 |       0.00002 |       2.28670 |      -0.20233 |     118.15331 |     131.07039 |     131.00925 |      12.91708 |      92.28671 |       0.20217 |     180.00000 |      -0.04171 |      -0.00000 |      -0.36569 |    -176.69424 |     483.18219 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     51.25503 |      45.40126 |      45.40126 |       0.00000 |      20.56191 |      15.56191 |     299.93591 |      -0.00001 |       0.00001 |       0.00000 |       0.00000 |      -0.00001 |       0.00001 |       0.00001 |       2.28684 |      -0.20243 |     118.15331 |     131.07039 |     131.00925 |      12.91708 |     -87.71314 |      -0.20227 |     180.00000 |       0.01450 |      -0.00000 |      -0.10314 |    1826.00940 |  -17703.83203 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
     52.24952 |      46.39528 |      46.39528 |       0.00000 |      20.56222 |      15.56222 |     299.93591 |      -0.00001 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00003 |       0.00003 |       2.28681 |      -0.20245 |     118.15331 |     131.07039 |     131.00925 |      12.91708 |     -87.71317 |      -0.20229 |     180.00000 |       0.07481 |      -0.00000 |      -0.25084 |      32.74643 |    -130.54880 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     53.23859 |      47.36667 |      47.36667 |       0.00000 |      20.56250 |      15.56250 |     299.93591 |      -0.00001 |       0.00002 |       0.00001 |       0.00001 |      -0.00001 |       0.00002 |       0.00002 |       2.28662 |      -0.20240 |     118.15331 |     131.07039 |     131.00925 |      12.91708 |     -87.71336 |      -0.20224 |     180.00000 |       0.04355 |      -0.00000 |      -0.43631 |    -166.02795 |     380.53000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
     54.25080 |      48.39606 |      48.39606 |       0.00000 |      20.56279 |      15.56279 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28636 |      -0.20228 |     118.15332 |     131.07040 |     131.00925 |      12.91708 |      92.28637 |       0.20212 |     180.00000 |      -0.01705 |      -0.00000 |      -0.26742 |    -261.35379 |     977.33368 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     55.23870 |      49.36300 |      49.36300 |       0.00000 |      20.56308 |      15.56308 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28673 |      -0.20240 |     118.15332 |     131.07040 |     131.00925 |      12.91708 |     -87.71325 |      -0.20224 |     180.00000 |       0.02323 |      -0.00000 |      -0.23436 |     787.53668 |   -3360.37891 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     56.24865 |      50.37601 |      50.37601 |       0.00000 |      20.56339 |      15.56339 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28634 |      -0.20235 |     118.15334 |     131.07042 |     131.00925 |      12.91708 |     -87.71365 |      -0.20219 |     180.00000 |       0.01530 |      -0.00000 |      -0.08620 |   -2166.08838 |   25129.86133 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     57.25839 |      51.38594 |      51.38594 |       0.00000 |      20.56371 |      15.56372 |     299.93591 |      -0.00001 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28677 |      -0.20238 |     118.15334 |     131.07042 |     131.00925 |      12.91708 |     -87.71321 |      -0.20222 |     180.00000 |       0.14772 |      -0.00000 |      -0.17634 |      11.58677 |     -65.70576 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     58.25881 |      52.38589 |      52.38589 |       0.00000 |      20.56403 |      15.56403 |     299.93591 |      -0.00001 |       0.00006 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28678 |      -0.20233 |     118.15334 |     131.07042 |     131.00934 |      12.91708 |      92.28679 |       0.20217 |     180.00000 |      -0.16035 |      -0.00000 |      -0.39424 |     -10.21971 |      25.92225 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
     59.24866 |      53.37613 |      53.37613 |       0.00000 |      20.56434 |      15.56434 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28669 |      -0.20229 |     118.15334 |     131.07042 |     131.00934 |      12.91708 |      92.28671 |       0.20213 |     180.00000 |      -0.04862 |      -0.00000 |      -0.42015 |    -134.93834 |     321.16660 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
     60.25835 |      54.38515 |      54.38515 |       0.00000 |      20.56466 |      15.56466 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00004 |       0.00004 |       2.28625 |      -0.20222 |     118.15336 |     131.07043 |     131.00934 |      12.91708 |     -87.71374 |      -0.20206 |     180.00000 |       0.11051 |      -0.00000 |      -0.16827 |    -109.76912 |     652.32153 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
     61.24889 |      55.37674 |      55.37674 |       0.00000 |      20.56495 |      15.56495 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00004 |       0.00004 |       2.28654 |      -0.20235 |     118.15336 |     131.07043 |     131.00934 |      12.91708 |      92.28655 |       0.20219 |     180.00000 |      -0.10410 |      -0.00000 |      -0.61053 |      24.93698 |     -40.84495 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     62.23876 |      56.30201 |      56.30201 |       0.00000 |      20.56525 |      15.56525 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28662 |      -0.20226 |     118.15336 |     131.07043 |     131.00934 |      12.91708 |     -87.71336 |      -0.20210 |     180.00000 |       0.12412 |      -0.00000 |      -0.14526 |      13.41793 |     -92.37223 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
     63.23835 |      57.30234 |      57.30234 |       0.00000 |      20.56557 |      15.56557 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28660 |      -0.20228 |     118.15336 |     131.07043 |     131.00934 |      12.91708 |      92.28661 |       0.20212 |     180.00000 |      -0.04659 |      -0.00000 |      -0.26793 |     -67.08852 |     250.39624 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
     64.23840 |      58.30231 |      58.30231 |       0.00000 |      20.56590 |      15.56590 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28648 |      -0.20237 |     118.15337 |     131.07045 |     131.00941 |      12.91708 |     -87.71350 |      -0.20220 |     180.00000 |       0.12546 |      -0.00000 |      -0.21128 |    -135.14709 |     639.67072 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
     65.26546 |      59.33052 |      59.33052 |       0.00000 |      20.56620 |      15.56621 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28684 |      -0.20242 |     118.15337 |     131.07045 |     131.00941 |      12.91708 |      92.28686 |       0.20225 |     180.00000 |      -0.01925 |      -0.00000 |      -0.21513 |   -4119.47119 |   19148.31250 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     66.26582 |      60.34851 |      60.34851 |       0.00000 |      20.56640 |      15.56640 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28684 |      -0.20242 |     118.15337 |     131.07045 |     131.00941 |      12.91708 |      92.28686 |       0.20225 |     180.00000 |      -0.01925 |      -0.00000 |      -0.21513 |   -4119.47119 |   19148.31250 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     67.26579 |      61.32923 |      61.32923 |       0.00000 |      20.56668 |      15.56668 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28684 |      -0.20242 |     118.15337 |     131.07045 |     131.00941 |      12.91708 |      92.28686 |       0.20225 |     180.00000 |      -0.01925 |      -0.00000 |      -0.21513 |   -4119.47119 |   19148.31250 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     68.23911 |      62.30663 |      62.30663 |       0.00000 |      20.56698 |      15.56698 |     299.93591 |      -0.00001 |       0.01755 |       0.01685 |       0.01685 |      -0.00001 |       0.01939 |       0.01939 |       3.16308 |      -0.20246 |     118.15381 |     131.07089 |     131.00902 |      12.91708 |      93.16309 |       0.20215 |     180.00000 |     -40.91700 |      -0.00000 |      -0.08966 |       4.75201 |     -52.99990 |       0.00020 |       0.00018 |       0.00040 |       0.00041 |      -0.00016 |      -0.00016 |      -0.00007 |      -0.00003 | 
     69.23931 |      63.30276 |      63.30276 |       0.00000 |      20.56729 |      15.56729 |     299.93591 |      -0.00001 |       0.00106 |       0.00102 |       0.00102 |      -0.00001 |       0.00118 |       0.00118 |       2.27638 |      -0.20245 |     118.15699 |     131.07407 |     131.01050 |      12.91708 |      92.27639 |       0.20229 |     180.00000 |      -3.01004 |      -0.00000 |      -0.04413 |     -10.59066 |     239.99042 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
     70.23879 |      64.30303 |      64.30303 |       0.00000 |      20.56762 |      15.56762 |     299.93591 |      -0.00001 |       0.00007 |       0.00007 |       0.00007 |      -0.00001 |       0.00008 |       0.00008 |       2.28955 |      -0.20239 |     118.15697 |     131.07405 |     131.01216 |      12.91708 |     -87.71043 |      -0.20223 |     180.00000 |       0.19634 |      -0.00000 |      -0.49958 |      -9.21362 |      18.44273 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     71.23869 |      65.30277 |      65.30277 |       0.00000 |      20.56794 |      15.56794 |     299.93591 |      -0.00001 |       0.00009 |       0.00008 |       0.00008 |      -0.00001 |       0.00010 |       0.00010 |       2.28948 |      -0.20238 |     118.15695 |     131.07404 |     131.01279 |      12.91708 |     -87.71050 |      -0.20222 |     180.00000 |       0.25049 |      -0.00000 |      -0.64428 |      -4.72591 |       7.33521 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     72.23917 |      66.25318 |      66.25318 |       0.00000 |      20.56824 |      15.56824 |     299.93591 |      -0.00001 |       0.00009 |       0.00008 |       0.00008 |      -0.00001 |       0.00010 |       0.00010 |       2.28971 |      -0.20238 |     118.15697 |     131.07405 |     131.01283 |      12.91708 |     -87.71027 |      -0.20221 |     180.00000 |       0.24533 |      -0.00000 |      -0.77319 |       4.48131 |      -5.79585 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     73.23866 |      67.25312 |      67.25312 |       0.00000 |      20.56857 |      15.56857 |     299.93591 |      -0.00001 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28966 |      -0.20238 |     118.15697 |     131.07405 |     131.01283 |      12.91708 |     -87.71033 |      -0.20222 |     180.00000 |       0.00216 |      -0.00000 |      -2.65489 |   46763.53125 |  -17614.09766 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     74.23853 |      68.25285 |      68.25285 |       0.00000 |      20.56890 |      15.56890 |     299.93591 |      -0.00001 |       0.00002 |       0.00001 |       0.00001 |      -0.00001 |       0.00002 |       0.00002 |       2.28972 |      -0.20235 |     118.15698 |     131.07407 |     131.01283 |      12.91708 |      92.28973 |       0.20219 |     180.00000 |      -0.04376 |      -0.00000 |      -0.68560 |    -120.09126 |     175.16158 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     75.23859 |      69.25293 |      69.25293 |       0.00000 |      20.56922 |      15.56922 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28973 |      -0.20234 |     118.15698 |     131.07407 |     131.01283 |      12.91708 |      92.28973 |       0.20218 |     180.00000 |      -0.06267 |      -0.00000 |      -0.47697 |     -47.50929 |      99.60632 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     76.23867 |      70.25263 |      70.25263 |       0.00000 |      20.56955 |      15.56955 |     299.93591 |      -0.00001 |       0.00007 |       0.00007 |       0.00007 |      -0.00001 |       0.00008 |       0.00008 |       2.28975 |      -0.20233 |     118.15698 |     131.07407 |     131.01283 |      12.91708 |      92.28976 |       0.20217 |     180.00000 |      -0.20330 |      -0.00000 |      -0.20690 |      -5.53519 |      26.75311 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     77.23889 |      71.25280 |      71.25280 |       0.00000 |      20.56987 |      15.56987 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00003 |       0.00003 |       2.28977 |      -0.20232 |     118.15698 |     131.07407 |     131.01283 |      12.91708 |      92.28979 |       0.20216 |     180.00000 |      -0.06679 |      -0.00000 |      -0.30381 |     -34.10375 |     112.25333 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     80.36809 |      72.10091 |      72.10091 |       0.00000 |      20.57015 |      15.57015 |     299.93591 |      -0.00001 |       0.00012 |       0.00012 |       0.00012 |      -0.00001 |       0.00014 |       0.00014 |       2.28919 |      -0.20274 |     118.15698 |     131.07407 |     131.01292 |      12.91708 |      92.28920 |       0.20258 |     180.00000 |      -0.35119 |      -0.00000 |       0.19204 |       0.88234 |       4.59463 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
     81.45035 |      73.11407 |      73.11407 |       0.00000 |      20.57047 |      15.57047 |     299.93591 |      -0.00001 |       0.00013 |       0.00012 |       0.00012 |      -0.00001 |       0.00014 |       0.00014 |       2.28808 |      -0.20219 |     118.15699 |     131.07407 |     131.01292 |      12.91708 |     -87.71191 |      -0.20202 |     180.00000 |       0.35710 |      -0.00000 |      -0.22449 |      -0.68656 |       3.05828 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 |      -0.00000 |      -0.00000 | 
     82.44968 |      73.62548 |      73.62548 |       0.00000 |      20.57062 |      15.57062 |     299.93591 |      -0.00001 |       0.00012 |       0.00012 |       0.00012 |      -0.00001 |       0.00013 |       0.00013 |       2.28773 |      -0.20230 |     118.15701 |     131.07408 |     131.01294 |      12.91708 |     -87.71225 |      -0.20213 |     180.00000 |       0.33930 |      -0.00000 |      -0.16966 |     -16.32936 |      96.24667 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
     84.83437 |      74.03329 |      74.03329 |       0.00000 |      20.57075 |      15.57075 |     299.93591 |      -0.00001 |       0.00011 |       0.00010 |       0.00010 |      -0.00001 |       0.00012 |       0.00012 |       2.28772 |      -0.20238 |     118.15702 |     131.07410 |     131.01295 |      12.91708 |      92.28773 |       0.20222 |     180.00000 |      -0.30676 |      -0.00000 |      -0.16509 |      -8.19335 |      49.63053 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
